# SDSS data for the field of GRB050509B, imaged on Dec 15, 2004.  
# Compiled on May 11, 2005.
# 
# 1-2) ra, dec in degrees [J2000].
# 3) objc_type (=3 for an extended source, =6 for a point source)
# 4-8) u,g,r,i,z model magnitude
# 9-13) the error on the 5 color magnitudes
# 14-18) u,g,r,i,z Petrosian magnitude
# 19-23) the error on the 5 Petrosian magnitudes
# 24-28) u,g,r,i,z flag summary (==0 for good, ==1 for bad)
#	This is summary of the flags in each band, closely following the
#	prescription on http://www.sdss.org/dr3/products/catalogs/flags.html.
#	If the summary flag is 1, one should be cautious about using the
#	photometry in that band.
#
# We would recommend using the model magnitudes for colors of galaxies
# fainter than r=19.  Be careful about using magnitudes whose quoted errors
# are larger than 0.2 mag; these generally are simply low signal-to-noise
# ratio detections, but sometimes indicate complications in the reductions.
# Model magnitudes should be very similar to PSF magnitudes for point
# sources.  While we generally prefer Petrosian magnitudes to model
# magnitudes for the overall flux of a galaxy, Petrosian magnitudes are
# noisier at faint flux levels.
#
# Full documentation can be found at http://www.sdss.org/dr3
#
189.12233 29.02755 3 21.976 21.099 20.955 20.678 20.604 0.172 0.046 0.045 0.059 0.190 21.803 21.291 20.955 20.717 20.105 0.273 0.091 0.102 0.124 0.252 0 0 0 0 0
189.12645 28.97695 3 23.298 20.861 19.459 18.882 18.658 0.650 0.046 0.021 0.018 0.044 22.203 20.844 19.478 18.883 18.688 0.565 0.091 0.034 0.034 0.093 0 0 0 0 0
189.04160 29.04772 6 24.215 21.920 20.613 19.694 19.105 0.907 0.091 0.034 0.025 0.051 22.996 22.602 20.588 19.765 19.259 0.868 0.394 0.070 0.052 0.113 0 0 0 0 0
189.03842 28.94878 6 23.607 22.346 20.930 19.317 18.414 0.659 0.127 0.043 0.018 0.029 24.043 22.567 20.973 19.352 18.454 1.559 0.285 0.090 0.036 0.059 0 0 0 0 0
189.04436 28.94643 3 24.365 21.732 20.182 19.727 19.554 1.133 0.091 0.029 0.030 0.089 23.330 21.926 20.236 19.710 19.597 1.269 0.204 0.058 0.059 0.181 0 0 0 0 0
189.03905 28.94557 3 24.141 21.725 20.501 19.938 19.592 1.049 0.091 0.038 0.036 0.093 22.377 21.770 20.580 19.988 19.640 0.545 0.169 0.075 0.075 0.178 0 0 0 0 0
189.03990 28.94682 3 24.121 23.106 21.034 20.023 19.354 1.231 0.353 0.070 0.046 0.088 23.600 23.333 21.046 20.189 19.229 1.824 0.847 0.163 0.106 0.178 0 0 0 0 0
189.04213 28.94633 3 23.670 22.940 21.453 20.509 19.954 0.801 0.253 0.081 0.056 0.121 22.607 22.906 21.516 20.459 19.816 0.675 0.462 0.172 0.108 0.213 0 1 0 0 0
189.03925 28.94787 3 24.436 23.908 21.816 21.216 21.061 1.122 0.560 0.112 0.105 0.322 22.825 26.466 21.645 20.757 21.573 1.666 2.100 0.274 0.315 2.338 0 0 0 0 0
189.10919 28.96092 6 24.672 22.545 21.030 19.473 18.723 0.910 0.151 0.046 0.021 0.037 25.005 22.444 21.078 19.552 18.870 1.603 0.240 0.094 0.043 0.070 0 0 0 0 0
189.11336 29.04394 6 24.493 22.285 20.885 19.655 18.995 0.879 0.119 0.040 0.024 0.045 24.570 22.412 20.888 19.836 19.028 1.888 0.290 0.086 0.074 0.090 0 0 0 0 0
189.03181 28.97834 3 22.087 21.294 20.620 20.364 20.109 0.231 0.060 0.040 0.050 0.140 21.745 21.316 20.751 20.387 20.259 0.321 0.115 0.091 0.106 0.320 0 0 0 0 0
189.03407 29.03138 3 21.605 21.118 20.653 20.563 20.463 0.192 0.067 0.056 0.081 0.255 21.150 21.066 20.639 20.866 19.631 0.294 0.146 0.102 0.298 0.306 0 0 0 0 0
189.03241 28.96759 3 21.754 22.358 21.631 21.605 21.087 0.162 0.143 0.087 0.133 0.303 21.767 24.028 21.520 22.169 20.860 0.407 1.988 0.239 0.735 0.689 0 0 0 0 0
189.05492 29.02311 6 21.757 20.724 20.495 20.386 20.476 0.145 0.033 0.030 0.042 0.160 21.769 20.749 20.574 20.482 21.239 0.238 0.052 0.057 0.085 0.554 0 0 0 0 0
189.05617 29.02240 3 23.787 22.410 21.885 21.531 21.261 0.832 0.159 0.117 0.143 0.372 24.550 22.723 22.149 21.555 23.088 2.188 0.408 0.321 0.311 1.606 0 0 0 0 0
189.06409 28.94505 3 22.294 21.949 21.560 21.691 22.697 0.288 0.111 0.095 0.174 0.872 22.815 22.052 21.870 21.292 23.547 0.947 0.264 0.362 0.281 1.658 0 0 0 0 0
189.07445 28.97342 3 21.143 20.920 20.665 20.266 19.819 0.120 0.053 0.050 0.057 0.133 20.993 21.153 20.798 20.556 19.559 0.204 0.124 0.118 0.157 0.236 0 0 0 0 0
189.07480 28.96140 6 21.885 21.327 20.927 20.798 20.402 0.163 0.054 0.044 0.061 0.154 21.888 21.365 20.994 21.183 21.083 0.290 0.093 0.093 0.163 0.545 0 0 0 0 0
189.07629 28.96568 3 21.787 20.765 19.837 19.406 19.181 0.207 0.046 0.026 0.028 0.076 22.058 21.047 19.882 19.442 19.271 0.534 0.114 0.051 0.057 0.167 0 0 0 0 0
189.07797 28.96633 6 22.745 22.442 21.918 21.565 21.503 0.324 0.137 0.097 0.115 0.379 23.429 22.277 22.578 21.746 22.612 0.991 0.186 0.353 0.246 1.149 0 0 0 0 0
189.08028 28.95787 3 20.995 19.931 18.903 18.513 18.172 0.157 0.034 0.019 0.020 0.048 20.919 19.842 18.967 18.656 18.465 0.326 0.065 0.036 0.047 0.137 0 0 0 0 0
189.08290 28.97382 3 21.402 20.854 20.321 20.091 20.117 0.157 0.053 0.042 0.054 0.187 21.875 20.856 20.328 20.035 21.021 0.531 0.112 0.077 0.114 1.273 0 0 0 0 0
189.08707 28.93659 6 25.325 23.750 22.141 21.417 21.062 0.809 0.412 0.122 0.104 0.272 26.056 23.523 22.425 21.373 21.724 0.712 0.539 0.261 0.205 0.761 0 0 0 0 1
189.09680 28.94613 3 21.039 20.179 19.915 19.645 19.581 0.154 0.038 0.058 0.057 0.158 21.246 20.380 19.726 19.759 19.336 0.565 0.139 0.111 0.162 0.412 0 0 0 0 0
189.10951 29.01501 3 21.922 21.445 20.831 20.625 20.271 0.199 0.074 0.051 0.071 0.176 21.691 21.703 20.909 21.251 19.943 0.351 0.188 0.121 0.300 0.299 0 0 0 0 0
